movie_id,rating_average,rating_count,demographic
498380,8.0,17555,age_18_29
498380,7.8,85613,age_30_44
498380,7.8,24846,age_45_99
116731,5.7,17675,total
116731,5.6,10816,gender_m
116731,5.9,2882,gender_f
116731,6.0,3,age_0_17
116731,6.0,582,age_18_29
116731,5.6,7285,age_30_44
116731,5.8,5551,age_45_99
52311,8.0,100063,total
52311,8.0,66883,gender_m
52311,7.7,8153,gender_f
52311,8.5,28,age_0_17
52311,8.0,10849,age_18_29
52311,7.9,40660,age_30_44
52311,8.1,21966,age_45_99
1065073,7.9,341406,total
1065073,7.9,206946,gender_m
1065073,7.7,57838,gender_f
1065073,8.1,121,age_0_17
1065073,8.0,83287,age_18_29
1065073,7.8,137281,age_30_44
1065073,7.7,30067,age_45_99
110066,6.0,6617,total
110066,5.9,3675,gender_m
110066,6.4,679,gender_f
110066,6.3,211,age_18_29
110066,6.0,3029,age_30_44
110066,5.6,1000,age_45_99
1155056,7.0,197179,total
1155056,7.0,131458,gender_m
1155056,6.9,33811,gender_f
1155056,7.6,22,age_0_17
1155056,7.1,33359,age_18_29
1155056,7.0,110779,age_30_44
1155056,6.7,16588,age_45_99
808151,6.7,279463,total
808151,6.7,186195,gender_m
808151,6.8,38564,gender_f
808151,6.8,65,age_0_17
808151,7.0,50148,age_18_29
808151,6.7,135436,age_30_44
808151,6.5,30889,age_45_99
443649,5.1,127005,total
443649,5.1,93828,gender_m
443649,5.4,13056,gender_f
443649,5.8,19,age_0_17
443649,5.3,18435,age_18_29
443649,5.1,69740,age_30_44
443649,5.1,16341,age_45_99
313542,7.1,93612,total
313542,7.1,62720,gender_m
313542,7.2,12373,gender_f
313542,6.8,5,age_0_17
313542,7.2,5272,age_18_29
313542,7.1,48414,age_30_44
313542,7.1,19755,age_45_99
1645170,6.4,285985,total
1645170,6.4,199489,gender_m
1645170,6.2,28197,gender_f
1645170,6.8,147,age_0_17
1645170,6.6,69362,age_18_29
1645170,6.3,127597,age_30_44
1645170,6.1,20202,age_45_99
461770,7.0,180721,total
461770,7.0,79010,gender_m
461770,7.2,63199,gender_f
461770,6.9,100,age_0_17
461770,6.9,35030,age_18_29
461770,7.1,82702,age_30_44
461770,7.2,20018,age_45_99
2980516,7.7,417372,total
2980516,7.6,220465,gender_m
2980516,7.9,85100,gender_f
2980516,7.7,229,age_0_17
2980516,7.9,101849,age_18_29
2980516,7.6,151477,age_30_44
2980516,7.6,31959,age_45_99
106856,7.6,177243,total
106856,7.6,128284,gender_m
106856,7.3,11760,gender_f
106856,7.7,30,age_0_17
106856,7.5,16442,age_18_29
106856,7.6,87820,age_30_44
106856,7.5,31922,age_45_99
46672,7.2,30358,total
46672,7.2,21352,gender_m
46672,7.0,2351,gender_f
46672,6.6,6,age_0_17
46672,7.2,2025,age_18_29
46672,7.2,11637,age_30_44
46672,7.3,9500,age_45_99
352248,8.0,179294,total
352248,8.0,126065,gender_m
352248,7.9,19995,gender_f
352248,7.7,25,age_0_17
352248,8.2,22362,age_18_29
352248,8.0,96351,age_30_44
352248,7.8,23364,age_45_99
164184,6.4,107768,total
164184,6.4,76689,gender_m
164184,6.4,7357,gender_f
164184,6.3,7,age_0_17
164184,6.5,5452,age_18_29
164184,6.4,53511,age_30_44
164184,6.5,22734,age_45_99
97814,7.9,130014,total
97814,7.8,65421,gender_m
97814,7.9,29231,gender_f
97814,8.1,94,age_0_17
97814,7.9,26963,age_18_29
97814,7.8,52880,age_30_44
97814,7.8,10698,age_45_99
363547,7.3,243186,total
363547,7.3,169804,gender_m
363547,7.2,23631,gender_f
363547,7.2,52,age_0_17
363547,7.2,32428,age_18_29
363547,7.3,126785,age_30_44
363547,7.3,28459,age_45_99
497465,7.1,246329,total
497465,7.1,138322,gender_m
497465,7.1,64191,gender_f
497465,5.9,40,age_0_17
497465,7.1,36885,age_18_29
497465,7.1,132143,age_30_44
497465,7.0,28068,age_45_99
3079380,7.0,234411,total
3079380,6.9,134081,gender_m
3079380,7.4,42372,gender_f
3079380,7.1,82,age_0_17
3079380,7.2,48484,age_18_29
3079380,6.9,92336,age_30_44
3079380,6.9,24336,age_45_99
89118,6.7,18293,total
89118,6.7,12309,gender_m
89118,6.9,1178,gender_f
89118,6.8,336,age_18_29
89118,6.6,5543,age_30_44
89118,6.8,7325,age_45_99
118689,6.5,99722,total
118689,6.5,66991,gender_m
118689,6.5,10732,gender_f
118689,7.1,66,age_0_17
118689,6.9,18537,age_18_29
118689,6.4,46630,age_30_44
118689,5.9,10197,age_45_99
95327,8.5,246420,total
95327,8.5,138338,gender_m
95327,8.6,36375,gender_f
95327,8.7,217,age_0_17
95327,8.6,50708,age_18_29
95327,8.5,96783,age_30_44
95327,8.2,18113,age_45_99
40897,8.2,117127,total
40897,8.2,76871,gender_m
40897,7.9,9497,gender_f
40897,7.8,47,age_0_17
40897,8.2,11837,age_18_29
40897,8.1,44743,age_30_44
40897,8.3,27526,age_45_99
90060,6.4,37656,total
90060,6.3,19492,gender_m
90060,6.8,9022,gender_f
90060,7.7,7,age_0_17
90060,6.6,2767,age_18_29
90060,6.3,12710,age_30_44
90060,6.4,12189,age_45_99
106292,5.6,13368,total
106292,5.5,9040,gender_m
106292,5.8,1271,gender_f
106292,5.7,220,age_18_29
106292,5.7,5502,age_30_44
106292,5.4,4386,age_45_99
111742,6.2,53673,total
111742,6.2,35281,gender_m
111742,6.3,7043,gender_f
111742,7.2,6,age_0_17
111742,6.4,2533,age_18_29
111742,6.3,25591,age_30_44
111742,6.1,13416,age_45_99
2975590,6.4,655235,total
2975590,6.5,383920,gender_m
2975590,6.3,52387,gender_f
2975590,5.9,504,age_0_17
2975590,6.5,126301,age_18_29
2975590,6.4,213700,age_30_44
2975590,6.4,45422,age_45_99
86066,7.1,78028,total
86066,7.0,43472,gender_m
86066,7.5,15182,gender_f
86066,7.4,36,age_0_17
86066,7.1,9643,age_18_29
86066,7.0,30159,age_30_44
86066,7.2,16641,age_45_99
1453405,7.2,332166,total
1453405,7.2,184666,gender_m
1453405,7.5,60490,gender_f
1453405,7.1,359,age_0_17
1453405,7.4,82994,age_18_29
1453405,7.2,121035,age_30_44
1453405,7.1,22902,age_45_99
118708,5.6,39668,total
118708,5.5,29216,gender_m
118708,5.3,2411,gender_f
118708,5.9,7,age_0_17
118708,5.8,4329,age_18_29
118708,5.5,22027,age_30_44
118708,5.1,4335,age_45_99
87843,8.4,321000,total
87843,8.4,217161,gender_m
87843,8.1,23177,gender_f
87843,8.8,132,age_0_17
87843,8.5,40784,age_18_29
87843,8.3,137715,age_30_44
87843,8.3,52305,age_45_99
425061,6.5,207852,total
425061,6.5,142029,gender_m
425061,6.4,28397,gender_f
425061,6.3,55,age_0_17
425061,6.6,38494,age_18_29
425061,6.4,104535,age_30_44
425061,6.3,22469,age_45_99
115697,6.3,37783,total
115697,6.3,26639,gender_m
115697,6.3,2987,gender_f
115697,5.4,5,age_0_17
115697,6.4,2246,age_18_29
115697,6.3,21250,age_30_44
115697,5.8,5157,age_45_99
1430132,6.7,438823,total
1430132,6.7,289610,gender_m
1430132,6.7,46059,gender_f
1430132,6.6,244,age_0_17
1430132,6.8,91229,age_18_29
1430132,6.6,181118,age_30_44
1430132,6.7,38570,age_45_99
82517,6.9,46861,total
82517,6.9,32293,gender_m
82517,7.2,4200,gender_f
82517,7.2,12,age_0_17
82517,6.9,3336,age_18_29
82517,6.9,19754,age_30_44
82517,6.9,12448,age_45_99
94074,3.7,44267,total
94074,3.7,30997,gender_m
94074,4.3,2329,gender_f
94074,3.6,34,age_0_17
94074,3.3,3454,age_18_29
94074,3.8,19028,age_30_44
94074,3.6,9927,age_45_99
118887,6.9,88766,total
118887,7.0,64692,gender_m
118887,6.8,3987,gender_f
118887,6.8,9,age_0_17
118887,7.0,4092,age_18_29
118887,6.9,42674,age_30_44
118887,7.0,20122,age_45_99
1535108,6.6,425904,total
1535108,6.6,296426,gender_m
1535108,6.5,42135,gender_f
1535108,6.7,59,age_0_17
1535108,6.7,69989,age_18_29
1535108,6.6,196461,age_30_44
1535108,6.5,50505,age_45_99
147612,7.7,67477,total
147612,7.7,43691,gender_m
147612,7.6,9253,gender_f
147612,7.9,22,age_0_17
147612,7.9,6434,age_18_29
147612,7.7,32764,age_30_44
147612,7.7,13007,age_45_99
1392214,8.1,624642,total
1392214,8.1,379889,gender_m
1392214,8.0,75945,gender_f
1392214,8.6,319,age_0_17
1392214,8.3,135734,age_18_29
1392214,8.0,240830,age_30_44
1392214,7.8,46605,age_45_99
91225,4.7,44250,total
91225,4.7,29869,gender_m
91225,4.6,3905,gender_f
91225,4.2,17,age_0_17
91225,4.0,2442,age_18_29
91225,4.9,19894,age_30_44
91225,4.4,10529,age_45_99
124198,6.3,45555,total
124198,6.4,31173,gender_m
124198,6.1,4302,gender_f
124198,5.5,2,age_0_17
124198,6.4,1329,age_18_29
124198,6.4,23696,age_30_44
124198,6.2,9889,age_45_99
1587310,7.0,352447,total
1587310,6.8,169772,gender_m
1587310,7.4,93527,gender_f
1587310,6.9,249,age_0_17
1587310,7.1,76130,age_18_29
1587310,6.9,135035,age_30_44
1587310,7.1,32518,age_45_99
2250912,7.4,539819,total
2250912,7.4,296254,gender_m
2250912,7.5,52598,gender_f
2250912,7.6,923,age_0_17
2250912,7.5,116057,age_18_29
2250912,7.3,161552,age_30_44
2250912,7.3,36275,age_45_99
73802,7.4,49763,total
73802,7.4,34827,gender_m
73802,7.4,4072,gender_f
73802,7.0,9,age_0_17
73802,7.3,2834,age_18_29
73802,7.3,18531,age_30_44
73802,7.6,16661,age_45_99
1800241,7.2,457747,total
1800241,7.3,288842,gender_m
1800241,7.1,69687,gender_f
1800241,7.2,102,age_0_17
1800241,7.3,93688,age_18_29
1800241,7.2,196086,age_30_44
1800241,7.3,46437,age_45_99
40522,8.3,151311,total
40522,8.3,94864,gender_m
40522,8.2,17069,gender_f
40522,8.5,95,age_0_17
40522,8.3,25843,age_18_29
40522,8.3,61719,age_30_44
40522,8.3,20344,age_45_99
365737,6.9,127171,total
365737,6.9,93543,gender_m
365737,6.7,10923,gender_f
365737,6.4,13,age_0_17
365737,6.7,7586,age_18_29
365737,6.9,68868,age_30_44
365737,7.0,26062,age_45_99
112401,6.3,79241,total
112401,6.3,58396,gender_m
112401,6.4,4504,gender_f
112401,7.0,6,age_0_17
112401,6.7,4589,age_18_29
112401,6.4,42318,age_30_44
112401,6.1,14117,age_45_99
13442,7.9,90586,total
13442,7.9,58555,gender_m
13442,7.9,12060,gender_f
13442,8.0,56,age_0_17
13442,7.8,12632,age_18_29
13442,7.9,40384,age_30_44
13442,8.1,16007,age_45_99
90685,6.6,29374,total
90685,6.7,19702,gender_m
90685,6.4,2520,gender_f
90685,6.6,6,age_0_17
90685,6.7,1191,age_18_29
90685,6.6,10408,age_30_44
90685,6.6,9959,age_45_99
120693,6.7,59334,total
120693,6.7,42485,gender_m
120693,6.6,4572,gender_f
120693,4.8,6,age_0_17
120693,6.5,5440,age_18_29
120693,6.7,34736,age_30_44
120693,6.3,5565,age_45_99
112679,6.6,8138,total
112679,6.3,2830,gender_m
112679,7.0,3099,gender_f
112679,6.6,216,age_18_29
112679,6.5,2763,age_30_44
112679,6.7,2827,age_45_99
111495,8.1,94351,total
111495,8.0,57525,gender_m
111495,8.1,13092,gender_f
111495,8.4,56,age_0_17
111495,8.3,13089,age_18_29
111495,8.0,38636,age_30_44
111495,7.9,16975,age_45_99
328828,6.3,197941,total
328828,6.3,136661,gender_m
328828,6.0,22241,gender_f
328828,6.3,41,age_0_17
328828,6.5,36967,age_18_29
328828,6.2,102640,age_30_44
328828,6.0,14498,age_45_99
80761,6.4,123203,total
80761,6.4,78833,gender_m
80761,6.5,13525,gender_f
80761,6.2,115,age_0_17
80761,6.3,16868,age_18_29
80761,6.5,53362,age_30_44
80761,6.5,18666,age_45_99
376541,7.2,207433,total
376541,7.2,110091,gender_m
376541,7.2,57134,gender_f
376541,7.3,39,age_0_17
376541,7.2,24696,age_18_29
376541,7.3,113291,age_30_44
376541,7.0,25637,age_45_99
388482,6.3,194811,total
388482,6.3,142732,gender_m
388482,6.5,13867,gender_f
388482,6.5,48,age_0_17
388482,6.5,34117,age_18_29
388482,6.2,96436,age_30_44
388482,6.3,20105,age_45_99
1054606,6.8,145704,total
1054606,6.8,91651,gender_m
1054606,6.9,32891,gender_f
1054606,7.3,13,age_0_17
1054606,6.9,21279,age_18_29
1054606,6.8,83875,age_30_44
1054606,6.7,16870,age_45_99
2024544,8.1,657046,total
2024544,8.1,382435,gender_m
2024544,8.1,100134,gender_f
2024544,8.1,256,age_0_17
2024544,8.3,145971,age_18_29
2024544,8.0,247774,age_30_44
2024544,7.9,53831,age_45_99
1037705,6.9,299849,total
1037705,6.8,218375,gender_m
1037705,6.8,25803,gender_f
1037705,6.9,40,age_0_17
1037705,7.0,45984,age_18_29
1037705,6.8,152972,age_30_44
1037705,6.8,35805,age_45_99
401855,6.7,192663,total
401855,6.7,131259,gender_m
401855,7.0,25925,gender_f
401855,6.6,19,age_0_17
401855,6.8,25801,age_18_29
401855,6.7,103119,age_30_44
401855,6.7,23344,age_45_99
1790864,6.8,430618,total
1790864,6.7,238425,gender_m
1790864,7.1,74646,gender_f
1790864,7.2,327,age_0_17
1790864,7.1,102747,age_18_29
1790864,6.7,152680,age_30_44
1790864,6.6,32702,age_45_99
85549,6.2,49499,total
85549,6.1,24135,gender_m
85549,6.5,14124,gender_f
85549,5.9,14,age_0_17
85549,6.3,4756,age_18_29
85549,6.1,18723,age_30_44
85549,6.2,13577,age_45_99
119137,5.3,85907,total
119137,5.2,53691,gender_m
119137,5.5,13521,gender_f
119137,4.7,27,age_0_17
119137,5.6,14699,age_18_29
119137,5.2,42399,age_30_44
119137,5.0,7786,age_45_99
102685,7.3,165597,total
102685,7.2,110364,gender_m
102685,7.3,15998,gender_f
102685,7.5,40,age_0_17
102685,7.3,15824,age_18_29
102685,7.2,76653,age_30_44
102685,7.2,28843,age_45_99
54047,7.7,89712,total
54047,7.7,63447,gender_m
54047,7.8,5991,gender_f
54047,7.5,24,age_0_17
54047,7.6,7777,age_18_29
54047,7.6,34781,age_30_44
54047,7.9,24816,age_45_99
100814,7.1,125609,total
100814,7.1,85638,gender_m
100814,7.0,12296,gender_f
100814,7.1,39,age_0_17
100814,7.1,11650,age_18_29
100814,7.1,61574,age_30_44
100814,7.1,21502,age_45_99
1731141,6.6,228020,total
1731141,6.6,155154,gender_m
1731141,6.9,27818,gender_f
1731141,6.6,65,age_0_17
1731141,6.8,36580,age_18_29
1731141,6.6,105034,age_30_44
1731141,6.6,30681,age_45_99
114367,6.4,25720,total
114367,6.3,19188,gender_m
114367,6.4,1365,gender_f
114367,5.5,4,age_0_17
114367,6.3,801,age_18_29
114367,6.4,13565,age_30_44
114367,6.2,5860,age_45_99
1092026,7.0,240340,total
1092026,7.0,169162,gender_m
1092026,7.1,29332,gender_f
1092026,7.2,77,age_0_17
1092026,7.0,43418,age_18_29
1092026,6.9,119298,age_30_44
1092026,7.0,29358,age_45_99
120461,5.5,73282,total
120461,5.4,50396,gender_m
120461,5.9,7298,gender_f
120461,5.9,7,age_0_17
120461,5.8,5430,age_18_29
120461,5.5,37164,age_30_44
120461,5.4,13406,age_45_99
363988,6.5,185681,total
363988,6.5,111278,gender_m
363988,6.7,36577,gender_f
363988,6.8,31,age_0_17
363988,6.8,26002,age_18_29
363988,6.5,97256,age_30_44
363988,6.3,20384,age_45_99
22100,8.3,147493,total
22100,8.3,93889,gender_m
22100,8.2,16133,gender_f
22100,7.9,79,age_0_17
22100,8.3,20340,age_18_29
22100,8.3,61930,age_30_44
22100,8.4,24758,age_45_99
2179136,7.3,451316,total
2179136,7.2,289328,gender_m
2179136,7.3,46422,gender_f
2179136,7.4,130,age_0_17
2179136,7.3,92393,age_18_29
2179136,7.2,172220,age_30_44
2179136,7.3,45137,age_45_99
2103281,7.6,418559,total
2103281,7.6,285812,gender_m
2103281,7.5,36391,gender_f
2103281,7.7,157,age_0_17
2103281,7.8,84675,age_18_29
2103281,7.5,173327,age_30_44
2103281,7.4,39668,age_45_99
67065,6.3,32960,total
67065,6.3,23500,gender_m
67065,6.4,1979,gender_f
67065,6.6,15,age_0_17
67065,6.4,3240,age_18_29
67065,6.2,13186,age_30_44
67065,6.4,8337,age_45_99
76538,6.4,23075,total
76538,6.3,13061,gender_m
76538,6.8,4988,gender_f
76538,4.6,11,age_0_17
76538,6.0,2033,age_18_29
76538,6.4,10676,age_30_44
76538,6.4,4684,age_45_99
104797,7.7,88554,total
104797,7.7,60985,gender_m
104797,7.7,7972,gender_f
104797,8.3,33,age_0_17
104797,7.9,9857,age_18_29
104797,7.7,41399,age_30_44
104797,7.5,15619,age_45_99
142688,6.7,171999,total
142688,6.7,109993,gender_m
142688,6.6,26768,gender_f
142688,7.0,25,age_0_17
142688,6.6,16445,age_18_29
142688,6.7,90317,age_30_44
142688,6.6,26800,age_45_99
99582,6.6,81554,total
99582,6.5,51623,gender_m
99582,6.8,12635,gender_f
99582,7.1,9,age_0_17
99582,6.5,3959,age_18_29
99582,6.6,36336,age_30_44
99582,6.6,22296,age_45_99
1091722,6.8,154622,total
1091722,6.8,102180,gender_m
1091722,6.5,28043,gender_f
1091722,7.2,12,age_0_17
1091722,6.8,28211,age_18_29
1091722,6.8,84368,age_30_44
1091722,6.7,14751,age_45_99
138510,6.2,40637,total
138510,6.2,26465,gender_m
138510,6.3,6016,gender_f
138510,7.2,4,age_0_17
138510,6.3,2374,age_18_29
138510,6.2,24250,age_30_44
138510,5.9,5157,age_45_99
102059,6.8,101819,total
102059,6.8,73471,gender_m
102059,6.5,7050,gender_f
102059,6.8,26,age_0_17
102059,6.8,8296,age_18_29
102059,6.8,54144,age_30_44
102059,6.4,15732,age_45_99
3799694,7.4,293904,total
3799694,7.4,181127,gender_m
3799694,7.2,30664,gender_f
3799694,7.8,158,age_0_17
3799694,7.6,61507,age_18_29
3799694,7.3,110886,age_30_44
3799694,7.0,25055,age_45_99
127723,6.5,47303,total
127723,6.5,26539,gender_m
127723,6.5,10163,gender_f
127723,6.7,8,age_0_17
127723,6.4,3321,age_18_29
127723,6.5,26618,age_30_44
127723,6.3,5851,age_45_99
1646971,7.8,312916,total
1646971,7.7,177102,gender_m
1646971,8.0,53984,gender_f
1646971,7.7,310,age_0_17
1646971,8.0,78602,age_18_29
1646971,7.7,114942,age_30_44
1646971,7.6,19940,age_45_99
89755,7.2,75134,total
89755,7.0,39532,gender_m
89755,7.6,17484,gender_f
89755,7.0,12,age_0_17
89755,7.1,6482,age_18_29
89755,7.1,27794,age_30_44
89755,7.3,20951,age_45_99
89881,8.2,116501,total
89881,8.2,77587,gender_m
89881,8.0,7974,gender_f
89881,8.4,53,age_0_17
89881,8.3,12990,age_18_29
89881,8.2,47671,age_30_44
89881,8.2,22432,age_45_99
1931533,7.2,246142,total
1931533,7.2,167466,gender_m
1931533,7.2,33306,gender_f
1931533,7.5,56,age_0_17
1931533,7.4,47426,age_18_29
1931533,7.1,119644,age_30_44
1931533,6.8,25102,age_45_99
104070,6.6,108414,total
104070,6.4,59818,gender_m
104070,6.9,24800,gender_f
104070,6.5,23,age_0_17
104070,6.8,9412,age_18_29
104070,6.6,53086,age_30_44
104070,6.3,19511,age_45_99
32553,8.4,208375,total
32553,8.4,134159,gender_m
32553,8.5,21061,gender_f
32553,8.4,113,age_0_17
32553,8.5,35372,age_18_29
32553,8.4,84334,age_30_44
32553,8.4,29072,age_45_99
108122,7.7,43005,total
108122,7.7,28387,gender_m
108122,7.4,4738,gender_f
108122,6.8,8,age_0_17
108122,7.9,2710,age_18_29
108122,7.6,17151,age_30_44
108122,7.6,12817,age_45_99
1231587,6.4,165433,total
1231587,6.4,121512,gender_m
1231587,6.1,18604,gender_f
1231587,6.7,16,age_0_17
1231587,6.5,25623,age_18_29
1231587,6.4,90487,age_30_44
1231587,6.3,20257,age_45_99
162677,6.7,36971,total
162677,6.7,24337,gender_m
162677,6.6,4065,gender_f
162677,6.4,7,age_0_17
162677,6.8,1076,age_18_29
162677,6.7,17341,age_30_44
162677,6.7,9495,age_45_99
146675,5.8,106820,total
146675,5.8,75930,gender_m
146675,5.7,7374,gender_f
146675,6.1,9,age_0_17
146675,5.9,4653,age_18_29
146675,5.8,56296,age_30_44
146675,5.7,20213,age_45_99
2660888,7.0,233574,total
2660888,7.0,150865,gender_m
2660888,7.4,23178,gender_f
2660888,7.2,75,age_0_17
2660888,7.2,33570,age_18_29
2660888,6.9,94955,age_30_44
2660888,7.1,32640,age_45_99
48545,7.7,85503,total
48545,7.7,50701,gender_m
48545,7.7,14337,gender_f
48545,7.1,32,age_0_17
48545,7.8,12633,age_18_29
48545,7.6,34583,age_30_44
48545,7.7,16181,age_45_99
381681,8.1,243933,total
381681,8.1,136203,gender_m
381681,8.0,51230,gender_f
381681,8.5,112,age_0_17
381681,8.2,44707,age_18_29
381681,8.0,111772,age_30_44
381681,7.7,24343,age_45_99
960144,5.5,193934,total
960144,5.6,137468,gender_m
960144,5.1,21156,gender_f
960144,5.5,53,age_0_17
960144,5.6,35863,age_18_29
960144,5.5,99449,age_30_44
960144,5.4,18259,age_45_99
85407,7.2,64758,total
85407,7.2,43945,gender_m
85407,7.2,6161,gender_f
85407,7.2,15,age_0_17
85407,7.1,5048,age_18_29
85407,7.1,27276,age_30_44
85407,7.4,16573,age_45_99
427327,6.6,122190,total
427327,6.5,50527,gender_m
427327,6.8,45976,gender_f
427327,6.7,42,age_0_17
427327,6.6,25007,age_18_29
427327,6.6,53674,age_30_44
427327,6.7,14887,age_45_99
77869,6.2,30281,total
77869,6.2,20074,gender_m
77869,6.3,2948,gender_f
77869,5.6,6,age_0_17
77869,6.2,3086,age_18_29
77869,6.1,12563,age_30_44
77869,6.3,6941,age_45_99
91306,5.9,18561,total
91306,5.7,10469,gender_m
91306,6.7,3352,gender_f
91306,5.5,8,age_0_17
91306,6.5,385,age_18_29
91306,5.9,6690,age_30_44
91306,5.8,6454,age_45_99
944835,6.4,301054,total
944835,6.4,201986,gender_m
944835,6.5,46843,gender_f
944835,6.1,42,age_0_17
944835,6.5,54858,age_18_29
944835,6.4,149659,age_30_44
944835,6.6,35861,age_45_99
112461,7.3,104615,total
112461,7.3,63085,gender_m
112461,7.5,18866,gender_f
112461,7.8,63,age_0_17
112461,7.5,16804,age_18_29
112461,7.3,52405,age_30_44
112461,7.0,10171,age_45_99
96787,6.8,37523,total
96787,6.6,19763,gender_m
96787,7.1,9649,gender_f
96787,5.7,9,age_0_17
96787,6.9,6071,age_18_29
96787,6.8,19461,age_30_44
96787,6.1,2947,age_45_99
139699,6.5,42964,total
139699,6.5,28142,gender_m
139699,6.3,5318,gender_f
139699,6.5,2,age_0_17
139699,6.7,2025,age_18_29
139699,6.5,23613,age_30_44
139699,6.3,6761,age_45_99
93177,7.0,107663,total
93177,7.0,71929,gender_m
93177,7.0,11820,gender_f
93177,7.3,55,age_0_17
93177,6.9,12288,age_18_29
93177,7.0,50611,age_30_44
93177,7.1,18148,age_45_99
113347,6.3,11023,total
113347,6.0,4111,gender_m
113347,6.6,4018,gender_f
113347,6.0,1,age_0_17
113347,6.5,527,age_18_29
113347,6.3,4289,age_30_44
113347,6.3,3154,age_45_99
89670,6.2,60146,total
89670,6.2,39943,gender_m
89670,6.4,5637,gender_f
89670,6.0,21,age_0_17
89670,6.1,3752,age_18_29
89670,6.2,25935,age_30_44
89670,6.1,14224,age_45_99
120910,7.2,36068,total
120910,7.1,20288,gender_m
120910,7.4,7169,gender_f
120910,7.6,15,age_0_17
120910,7.3,6138,age_18_29
120910,7.1,15055,age_30_44
120910,7.2,5587,age_45_99
85970,6.6,21875,total
85970,6.5,13027,gender_m
85970,6.8,3312,gender_f
85970,6.8,6,age_0_17
85970,6.4,832,age_18_29
85970,6.4,7024,age_30_44
85970,6.7,7969,age_45_99
182789,6.9,112412,total
182789,6.8,71637,gender_m
182789,7.0,17683,gender_f
182789,6.8,12,age_0_17
182789,7.2,14257,age_18_29
182789,6.8,55675,age_30_44
182789,6.7,16425,age_45_99
98067,7.0,46469,total
98067,6.9,26698,gender_m
98067,7.3,8638,gender_f
98067,7.6,8,age_0_17
98067,7.1,2289,age_18_29
98067,7.0,18544,age_30_44
98067,7.1,13652,age_45_99
104348,7.7,98109,total
104348,7.8,70701,gender_m
104348,7.4,6319,gender_f
104348,8.2,17,age_0_17
104348,7.7,10286,age_18_29
104348,7.7,45242,age_30_44
104348,7.8,19830,age_45_99
87755,6.9,19997,total
87755,6.8,12159,gender_m
87755,7.1,3221,gender_f
87755,7.0,21,age_0_17
87755,6.9,1625,age_18_29
87755,7.0,8936,age_30_44
87755,6.7,4389,age_45_99
119099,7.0,77668,total
119099,7.0,53054,gender_m
119099,7.1,7878,gender_f
119099,6.9,9,age_0_17
119099,6.9,4676,age_18_29
119099,7.0,38798,age_30_44
119099,7.0,15697,age_45_99
2194499,7.8,316895,total
2194499,7.8,164930,gender_m
2194499,7.9,73541,gender_f
2194499,8.0,136,age_0_17
2194499,8.0,71743,age_18_29
2194499,7.7,124418,age_30_44
2194499,7.6,27882,age_45_99
78767,6.2,36366,total
78767,6.2,23083,gender_m
78767,6.4,5422,gender_f
78767,5.8,7,age_0_17
78767,6.2,3207,age_18_29
78767,6.2,15499,age_30_44
78767,6.2,9122,age_45_99
274558,7.5,126725,total
274558,7.4,62086,gender_m
274558,7.7,37044,gender_f
274558,8.1,25,age_0_17
274558,7.7,14004,age_18_29
